Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Branch_Name,Dealer_Name,Product_Name
BR4340,DLR5972,Infinity-M491,5119826,9,DT01746,29,2,2017,Volvo Cars,AC Cars Motors,Cadillac
BR9307,DLR6618,Tata-M279,7919273,1,DT01747,17,7,2017,Porsche Center,Lexus Motors,Tesla
BR8188,DLR1298,Volvo-M70,6508665,9,DT01748,18,10,2018,Porsche Center,Jaguar Land Rover,Volvo
BR1287,DLR0665,Tata-M210,5057901,6,DT01749,19,4,2019,Jaguar Land Rover,Infinity Motors,Cadillac
BR0425,DLR6894,Volvo-M285,9833577,3,DT01750,30,8,2020,Porsche Center,Lexus Motors,BMW
BR7173,DLR6218,BMW-M73,18888390,6,DT01751,3,12,2018,Infinity Motors,Infinity Motors,Hyundai
BR9850,DLR4965,Cadillac-M143,16220205,5,DT01752,18,10,2018,Tesla Dealers,Wiesmann Motors,Cadillac
BR4025,DLR2176,Infinity-M168,16300829,4,DT01753,24,6,2020,Messerschmitt Motors,Tesla Dealers,Jaguar
BR5006,DLR8719,Land Rover-M126,19585393,3,DT01754,10,9,2017,Messerschmitt Motors,Messerschmitt Motors,Tesla
BR1265,DLR3089,Jaguar-M25,8900703,4,DT01755,9,7,2019,Lexus Motors,Messerschmitt Motors,Tesla
BR6545,DLR6769,Cadillac-M25,12953569,5,DT01756,3,3,2017,AC Cars Motors,Deccan Motors,Cadillac
BR5040,DLR8088,Tesla-M405,9960269,8,DT01757,18,12,2019,AC Cars Motors,AC Cars Motors,Jaguar
BR8700,DLR1790,Jaguar-M129,12029301,8,DT01758,6,7,2020,Tesla Dealers,Saab Motors,Cadillac
BR0472,DLR4512,Hyundai-M314,11005221,10,DT01759,6,12,2020,Wiesmann Motors,Wiesmann Motors,Honda
BR9710,DLR4702,Land Rover-M353,12051058,7,DT01760,30,10,2018,Lexus Motors,Deccan Motors,Volvo
BR1058,DLR1967,BMW-M179,12647676,8,DT01761,2,4,2017,Jaguar Land Rover,Jaguar Land Rover,Renault
BR2921,DLR4462,Tesla-M482,5130554,4,DT01762,30,11,2019,Messerschmitt Motors,Tesla Dealers,Infinity
BR1725,DLR0063,Tesla-M136,6502916,3,DT01763,16,6,2020,AC Cars Motors,Messerschmitt Motors,Volvo
BR3217,DLR0350,Cadillac-M425,17915452,4,DT01764,5,12,2017,Tesla Dealers,Messerschmitt Motors,Jaguar
BR6077,DLR5067,Hyundai-M281,6679904,1,DT01765,27,7,2019,Jaguar Land Rover,Tesla Dealers,Tesla
BR3468,DLR2441,Volvo-M287,10322674,4,DT01766,15,4,2017,Tesla Dealers,Saab Motors,Tesla
BR5220,DLR9061,Renault-M239,18534775,1,DT01767,15,12,2020,Subaru Motors,Deccan Motors,Porsche
BR2657,DLR3645,Volvo-M468,13083948,7,DT01768,9,6,2020,AC Cars Motors,AC Cars Motors,Honda
BR9766,DLR3530,Cadillac-M213,5224437,3,DT01769,25,6,2020,Volvo Cars,Messerschmitt Motors,Cadillac
BR4553,DLR1968,Cadillac-M495,9504770,3,DT01770,20,5,2018,Subaru Motors,Tesla Dealers,Honda
BR7592,DLR6897,Jaguar-M173,15031757,6,DT01771,5,3,2018,Wiesmann Motors,Saab Motors,Porsche
BR2740,DLR8254,Renault-M319,11965586,2,DT01772,3,8,2017,Subaru Motors,Infinity Motors,Tata
BR8161,DLR6090,Jaguar-M472,9438719,10,DT01773,14,6,2018,Infinity Motors,Wiesmann Motors,Tesla
BR1087,DLR3123,Tata-M360,16388292,9,DT01774,5,8,2019,AC Cars Motors,Jaguar Land Rover,Land Rover
BR4322,DLR9247,Hyundai-M155,19795708,9,DT01775,9,6,2017,Deccan Motors,Tesla Dealers,Land Rover
BR6223,DLR9112,Hyundai-M332,13900001,9,DT01776,14,2,2018,Porsche Center,Messerschmitt Motors,Jaguar
BR6462,DLR1622,Tesla-M428,17002617,5,DT01777,20,12,2020,Porsche Center,Tesla Dealers,Land Rover
BR3742,DLR2400,Hyundai-M58,7823542,10,DT01778,19,6,2017,Tesla Dealers,Jaguar Land Rover,Infinity
BR3747,DLR6232,Porsche-M308,12518345,6,DT01779,1,1,2018,Saab Motors,AC Cars Motors,Tata
BR4490,DLR1071,Renault-M336,14863764,7,DT01780,20,8,2018,Volvo Cars,Jaguar Land Rover,Honda
BR6506,DLR2458,Cadillac-M103,9888273,10,DT01781,7,9,2019,Wiesmann Motors,Messerschmitt Motors,Porsche
BR1159,DLR2709,Volvo-M476,15623090,8,DT01782,20,4,2017,AC Cars Motors,Lexus Motors,Renault
BR1524,DLR8159,Jaguar-M354,17906013,10,DT01783,3,10,2018,AC Cars Motors,Infinity Motors,Porsche
BR2979,DLR7773,Land Rover-M169,8796255,5,DT01784,17,9,2020,Jaguar Land Rover,Lexus Motors,Honda
BR8882,DLR2838,Jaguar-M150,15326692,5,DT01785,21,10,2017,Tesla Dealers,Porsche Center,Cadillac
BR8144,DLR7252,Jaguar-M404,12948616,9,DT01786,1,7,2019,Volvo Cars,Wiesmann Motors,BMW
BR1193,DLR4822,Cadillac-M314,18721300,9,DT01787,11,8,2018,Wiesmann Motors,Subaru Motors,BMW
BR1003,DLR4652,Cadillac-M433,8155206,6,DT01788,14,10,2019,Infinity Motors,Jaguar Land Rover,Tesla
BR3096,DLR2080,Honda-M159,12161505,6,DT01789,12,7,2017,Deccan Motors,Subaru Motors,Hyundai
BR2470,DLR6096,Renault-M83,13332566,4,DT01790,29,11,2017,Wiesmann Motors,Lexus Motors,Renault
BR3389,DLR5602,Tesla-M2,8544325,3,DT01791,25,10,2019,Tesla Dealers,Jaguar Land Rover,Honda
BR2784,DLR4998,BMW-M6,12894693,9,DT01792,7,2,2017,AC Cars Motors,Lexus Motors,Renault
BR3195,DLR5239,Jaguar-M312,6357936,10,DT01793,21,12,2019,Messerschmitt Motors,Infinity Motors,Tesla
BR1592,DLR4030,Hyundai-M477,5562672,6,DT01794,5,9,2020,Jaguar Land Rover,Volvo Cars,Infinity
BR0087,DLR2087,Honda-M455,16020805,7,DT01795,10,8,2018,AC Cars Motors,Jaguar Land Rover,Hyundai
BR6733,DLR7118,Porsche-M14,13023584,2,DT01796,14,5,2019,Jaguar Land Rover,Jaguar Land Rover,BMW
BR7560,DLR7877,Hyundai-M34,6602490,4,DT01797,17,11,2017,Saab Motors,Deccan Motors,Porsche
BR4546,DLR3333,Honda-M406,7228208,7,DT01798,16,2,2020,AC Cars Motors,Subaru Motors,Porsche
BR7794,DLR5057,Jaguar-M152,19744708,10,DT01799,17,2,2017,Infinity Motors,Jaguar Land Rover,Volvo
BR2107,DLR6698,Porsche-M225,18584285,6,DT01800,20,4,2019,Volvo Cars,Deccan Motors,Honda
BR5631,DLR0102,Tesla-M360,18619158,9,DT01801,14,1,2017,Lexus Motors,Porsche Center,Renault
BR2588,DLR3507,Renault-M232,10518037,5,DT01802,21,2,2017,Lexus Motors,Subaru Motors,Land Rover
BR5789,DLR4340,Infinity-M475,18270729,10,DT01803,2,5,2019,Wiesmann Motors,Infinity Motors,Tesla
BR6573,DLR9972,BMW-M380,8282010,1,DT01804,26,1,2020,Messerschmitt Motors,Volvo Cars,Infinity
BR4952,DLR3754,Tesla-M195,9902539,10,DT01805,5,6,2019,Deccan Motors,Wiesmann Motors,Hyundai
BR7760,DLR5119,Jaguar-M409,9047149,1,DT01806,9,10,2018,Infinity Motors,Messerschmitt Motors,Jaguar
BR3935,DLR1365,Tata-M269,17193874,9,DT01807,23,4,2017,Porsche Center,AC Cars Motors,Renault
BR4532,DLR7606,BMW-M93,14496686,6,DT01808,19,5,2018,Jaguar Land Rover,Wiesmann Motors,Infinity
BR9307,DLR0312,Jaguar-M21,5527937,8,DT01809,8,12,2017,Lexus Motors,Tesla Dealers,Tata
BR5232,DLR2040,Cadillac-M368,9552827,6,DT01810,11,5,2018,Porsche Center,Infinity Motors,Land Rover
BR8368,DLR2762,Jaguar-M191,6031707,7,DT01811,17,4,2020,Messerschmitt Motors,Lexus Motors,Renault
BR1834,DLR5220,Infinity-M433,9853305,2,DT01812,24,9,2019,Infinity Motors,Porsche Center,Cadillac
BR1263,DLR7084,Jaguar-M9,16272876,7,DT01813,13,6,2018,Subaru Motors,Jaguar Land Rover,Infinity
BR0295,DLR9579,Tesla-M193,10536565,1,DT01814,18,1,2017,AC Cars Motors,Messerschmitt Motors,Honda
BR2838,DLR4906,Jaguar-M248,7085577,3,DT01815,23,6,2020,Porsche Center,Volvo Cars,Porsche
BR8414,DLR5133,Volvo-M204,13066332,9,DT01816,9,3,2018,Wiesmann Motors,Volvo Cars,Infinity
BR0564,DLR8662,Hyundai-M10,7019415,10,DT01817,23,11,2018,Volvo Cars,Porsche Center,Tesla
BR2869,DLR9269,Honda-M303,12280180,10,DT01818,3,4,2019,Saab Motors,Volvo Cars,Infinity
BR6968,DLR7690,BMW-M27,16368203,6,DT01819,18,7,2017,Jaguar Land Rover,Deccan Motors,Jaguar
BR1622,DLR5110,BMW-M421,17799538,4,DT01820,2,1,2017,Lexus Motors,Jaguar Land Rover,Jaguar
BR2591,DLR7333,Renault-M436,14810206,5,DT01821,3,7,2018,Lexus Motors,Jaguar Land Rover,Honda
BR4392,DLR5107,Renault-M151,15246151,8,DT01822,1,8,2017,Subaru Motors,AC Cars Motors,Porsche
BR9159,DLR9208,Tesla-M279,10700929,8,DT01823,11,3,2018,AC Cars Motors,Saab Motors,Jaguar
BR8216,DLR7915,Porsche-M170,12695765,5,DT01824,13,8,2019,Messerschmitt Motors,Wiesmann Motors,Cadillac
BR2100,DLR7245,Tesla-M328,5122330,2,DT01825,18,11,2018,Lexus Motors,Deccan Motors,Porsche
BR3436,DLR2208,Land Rover-M5,18335006,10,DT01826,19,12,2018,Porsche Center,Porsche Center,BMW
BR7582,DLR3008,Porsche-M309,6112481,2,DT01827,22,3,2018,Porsche Center,AC Cars Motors,Tata
BR7201,DLR5111,Renault-M27,15193697,6,DT01828,11,2,2020,Deccan Motors,Subaru Motors,Volvo
BR1081,DLR5876,BMW-M60,16127335,8,DT01829,25,8,2020,Tesla Dealers,Saab Motors,Tata
BR1384,DLR1465,Honda-M303,11894831,4,DT01830,14,5,2020,Deccan Motors,Porsche Center,Honda
BR6448,DLR4246,Infinity-M232,19574460,5,DT01831,17,8,2019,Lexus Motors,Infinity Motors,Hyundai
BR3626,DLR0503,Infinity-M465,11559211,1,DT01832,16,11,2020,Subaru Motors,AC Cars Motors,Renault
BR1021,DLR0217,Renault-M253,8029006,3,DT01833,21,10,2017,Volvo Cars,Saab Motors,Volvo
BR4746,DLR9389,Honda-M141,10904310,5,DT01834,15,5,2018,Tesla Dealers,Messerschmitt Motors,Infinity
BR2141,DLR0774,Hyundai-M115,16339548,1,DT01835,29,11,2017,Lexus Motors,Lexus Motors,Renault
BR0503,DLR4631,Infinity-M415,6741657,5,DT01836,20,2,2018,Porsche Center,Deccan Motors,Land Rover
BR9016,DLR4908,Tesla-M284,11707504,5,DT01837,15,5,2020,Subaru Motors,Saab Motors,Tata
BR9620,DLR2769,Tata-M158,6538474,5,DT01838,25,12,2018,Tesla Dealers,Infinity Motors,Volvo
BR4236,DLR9011,Porsche-M65,14489598,6,DT01839,17,6,2020,Saab Motors,Subaru Motors,Honda
BR8074,DLR9772,Volvo-M165,15597885,5,DT01840,17,5,2018,Subaru Motors,Lexus Motors,Jaguar
BR6068,DLR0554,Tesla-M383,15229331,4,DT01841,27,3,2020,Saab Motors,Lexus Motors,Jaguar
BR6483,DLR7137,Tesla-M307,8369630,1,DT01842,10,1,2019,Saab Motors,Subaru Motors,Tesla
BR9949,DLR3855,Land Rover-M309,7778955,10,DT01843,31,3,2020,Porsche Center,Infinity Motors,Tata
BR5853,DLR6345,Tata-M87,10182048,5,DT01844,22,9,2020,Wiesmann Motors,Infinity Motors,Tesla
BR8843,DLR2171,Honda-M113,18381931,4,DT01845,14,12,2019,AC Cars Motors,Saab Motors,Honda
BR6904,DLR2554,Hyundai-M193,10512012,3,DT01846,5,8,2019,Subaru Motors,Tesla Dealers,Renault
BR1977,DLR5791,Renault-M279,13606150,9,DT01847,26,9,2018,Subaru Motors,Deccan Motors,Land Rover
BR2943,DLR1570,Land Rover-M491,9607903,2,DT01848,16,7,2019,Lexus Motors,Porsche Center,Infinity
BR0798,DLR7322,Land Rover-M262,11804752,1,DT01849,7,10,2019,Jaguar Land Rover,Volvo Cars,Land Rover
BR4002,DLR3183,Tata-M494,9957355,2,DT01850,18,7,2018,Subaru Motors,Subaru Motors,Infinity
BR9078,DLR1740,Volvo-M285,17523284,6,DT01851,1,1,2017,Subaru Motors,Lexus Motors,Cadillac
BR6442,DLR5108,Hyundai-M40,16818667,5,DT01852,25,6,2017,Deccan Motors,AC Cars Motors,Land Rover
BR1123,DLR9882,Tata-M5,12028451,3,DT01853,1,7,2017,Lexus Motors,Wiesmann Motors,Jaguar
BR6232,DLR3079,Cadillac-M33,5670052,9,DT01854,24,5,2019,AC Cars Motors,Subaru Motors,Land Rover
BR3340,DLR5074,BMW-M317,15046573,1,DT01855,23,9,2017,Volvo Cars,Wiesmann Motors,Honda
BR0166,DLR2754,BMW-M213,5951082,8,DT01856,3,5,2017,Jaguar Land Rover,Tesla Dealers,Tesla
BR7109,DLR3672,Volvo-M367,14395360,10,DT01857,15,11,2019,Saab Motors,Saab Motors,BMW
BR7439,DLR9142,Tesla-M476,19723717,5,DT01858,25,2,2020,Porsche Center,Tesla Dealers,Hyundai
BR1626,DLR9707,Honda-M186,13815694,10,DT01859,12,1,2018,Infinity Motors,Deccan Motors,Jaguar
BR4192,DLR0085,Honda-M207,7328250,8,DT01860,6,12,2017,Saab Motors,Jaguar Land Rover,Jaguar
BR5509,DLR9109,Cadillac-M442,9867105,10,DT01861,18,11,2018,Infinity Motors,AC Cars Motors,Hyundai
BR2464,DLR7092,Honda-M489,12787506,2,DT01862,5,3,2020,Porsche Center,Volvo Cars,Cadillac
BR6894,DLR9309,Land Rover-M420,19316821,3,DT01863,31,11,2019,Deccan Motors,Tesla Dealers,BMW
BR8334,DLR0908,Tata-M129,9534015,7,DT01864,3,9,2019,Lexus Motors,Porsche Center,Honda
BR2369,DLR2404,Tesla-M422,10032382,9,DT01865,25,1,2019,Saab Motors,AC Cars Motors,Hyundai
BR8656,DLR1124,Jaguar-M242,16627707,1,DT01866,30,12,2020,Deccan Motors,Saab Motors,Jaguar
BR2611,DLR3237,Hyundai-M81,18193169,4,DT01867,12,7,2017,AC Cars Motors,Infinity Motors,Jaguar
BR9357,DLR4746,Land Rover-M277,8419620,7,DT01868,7,3,2017,Subaru Motors,Infinity Motors,Jaguar
BR1394,DLR7927,Infinity-M214,14831253,1,DT01869,21,7,2020,Porsche Center,Messerschmitt Motors,Tata
BR6444,DLR0331,Infinity-M96,17843181,3,DT01870,28,3,2019,AC Cars Motors,Saab Motors,Honda
BR1880,DLR9300,Cadillac-M353,16365616,4,DT01871,28,11,2017,Wiesmann Motors,Saab Motors,Volvo
BR7731,DLR6794,Tesla-M12,17207441,2,DT01872,13,2,2017,Subaru Motors,Volvo Cars,Hyundai
BR6257,DLR6666,Renault-M284,5516338,9,DT01873,23,2,2017,Wiesmann Motors,Messerschmitt Motors,Infinity
BR3912,DLR8649,Tesla-M208,6414594,9,DT01874,26,6,2018,Wiesmann Motors,Volvo Cars,Hyundai
BR1847,DLR2325,Tata-M459,8339766,6,DT01875,28,8,2017,AC Cars Motors,Deccan Motors,Land Rover
BR1382,DLR7957,Tata-M39,11114339,1,DT01876,26,3,2018,Wiesmann Motors,Infinity Motors,Volvo
BR9290,DLR0278,Honda-M259,6364939,4,DT01877,18,9,2020,Tesla Dealers,Porsche Center,Honda
BR3848,DLR0270,Jaguar-M140,15698347,9,DT01878,5,1,2019,AC Cars Motors,Subaru Motors,Tata
BR6561,DLR5436,Tata-M103,10094227,8,DT01879,3,8,2019,Infinity Motors,AC Cars Motors,Hyundai
BR9047,DLR4231,BMW-M84,8686679,2,DT01880,16,4,2018,Wiesmann Motors,Porsche Center,Tesla
BR2098,DLR6897,Volvo-M328,11169266,7,DT01881,24,9,2018,Porsche Center,Volvo Cars,Infinity
BR0513,DLR6243,Land Rover-M304,14150308,2,DT01882,27,6,2020,Saab Motors,Lexus Motors,Hyundai
BR7830,DLR3679,Cadillac-M447,17559565,7,DT01883,27,12,2018,Wiesmann Motors,Wiesmann Motors,Renault
BR1140,DLR8392,Tesla-M47,16970720,1,DT01884,5,1,2017,Porsche Center,AC Cars Motors,Honda
BR5119,DLR4284,Volvo-M457,16812291,7,DT01885,4,10,2017,Lexus Motors,Infinity Motors,Tesla
BR9798,DLR8257,Tesla-M484,6168549,3,DT01886,24,8,2019,Saab Motors,Subaru Motors,Land Rover
BR1769,DLR5541,Hyundai-M449,9493132,4,DT01887,20,9,2018,Deccan Motors,Volvo Cars,Tata
BR1507,DLR5917,Volvo-M446,11636881,10,DT01888,25,7,2019,Deccan Motors,Infinity Motors,BMW
BR1088,DLR7473,Renault-M435,8437368,2,DT01889,1,6,2018,Tesla Dealers,Deccan Motors,Renault
BR6749,DLR5869,Porsche-M48,18315057,7,DT01890,25,4,2020,Subaru Motors,Jaguar Land Rover,BMW
BR3650,DLR5388,Porsche-M112,8286478,10,DT01891,18,12,2017,Messerschmitt Motors,Porsche Center,Honda
BR2104,DLR9322,Volvo-M426,11756113,5,DT01892,18,11,2017,Lexus Motors,Volvo Cars,Jaguar
BR2264,DLR6847,BMW-M215,9822256,8,DT01893,4,8,2018,AC Cars Motors,AC Cars Motors,Land Rover
BR2391,DLR2517,Porsche-M299,11559933,4,DT01894,18,5,2018,Messerschmitt Motors,Wiesmann Motors,Tesla
BR3390,DLR5905,Infinity-M417,14857907,7,DT01895,21,7,2020,Jaguar Land Rover,Infinity Motors,Volvo
BR9770,DLR0435,Honda-M247,10615738,9,DT01896,4,1,2020,Jaguar Land Rover,Jaguar Land Rover,Tesla
BR9974,DLR9847,Honda-M89,13385891,8,DT01897,6,5,2019,Wiesmann Motors,Saab Motors,Renault
BR3088,DLR9900,Honda-M459,13138163,4,DT01898,9,4,2018,Messerschmitt Motors,Tesla Dealers,Volvo
BR4707,DLR0499,BMW-M317,14381418,1,DT01899,17,8,2020,AC Cars Motors,Subaru Motors,Infinity
BR2909,DLR0654,Porsche-M314,18044365,3,DT01900,6,1,2018,Porsche Center,Volvo Cars,Tesla
BR0526,DLR3380,Volvo-M21,15572319,6,DT01901,13,7,2019,Deccan Motors,Saab Motors,Renault
BR9005,DLR5743,Porsche-M295,10665192,5,DT01902,16,5,2018,Tesla Dealers,AC Cars Motors,Cadillac
BR1132,DLR2734,Tata-M26,15623884,9,DT01903,2,5,2018,Infinity Motors,Messerschmitt Motors,Tata
BR1570,DLR2326,Tata-M135,7660935,10,DT01904,10,6,2018,Subaru Motors,Subaru Motors,Tesla
BR7972,DLR1755,Jaguar-M360,6577660,3,DT01905,12,5,2017,Porsche Center,Tesla Dealers,Volvo
BR2447,DLR3586,Tata-M350,16495832,4,DT01906,12,1,2017,Deccan Motors,Infinity Motors,Porsche
BR3981,DLR1234,Tata-M276,16584142,6,DT01907,12,6,2018,Deccan Motors,Messerschmitt Motors,Jaguar
BR6205,DLR3748,Honda-M144,8301688,7,DT01908,22,1,2018,Subaru Motors,Messerschmitt Motors,Tata
BR4848,DLR4916,Renault-M317,17384430,9,DT01909,23,11,2020,Volvo Cars,Messerschmitt Motors,Land Rover
BR4769,DLR3410,Honda-M365,14414013,2,DT01910,21,10,2020,Infinity Motors,Deccan Motors,Hyundai
BR4328,DLR9808,Jaguar-M457,10687803,4,DT01911,12,4,2020,Infinity Motors,Tesla Dealers,Hyundai
BR6566,DLR2050,Tata-M45,11100932,7,DT01912,29,10,2020,Jaguar Land Rover,Saab Motors,Cadillac
BR2023,DLR5318,Hyundai-M461,12650847,6,DT01913,27,5,2017,Messerschmitt Motors,Lexus Motors,BMW
BR0309,DLR9705,Jaguar-M332,18973699,8,DT01914,29,11,2019,Messerschmitt Motors,AC Cars Motors,Tesla
BR7946,DLR6222,Volvo-M281,17592362,5,DT01915,18,7,2018,Jaguar Land Rover,Messerschmitt Motors,Porsche
BR5938,DLR0639,Renault-M403,18248756,7,DT01916,5,2,2018,Volvo Cars,AC Cars Motors,Infinity
BR3989,DLR3053,Honda-M51,10492827,10,DT01917,12,3,2019,Deccan Motors,Wiesmann Motors,Porsche
BR9171,DLR9407,Tesla-M89,8178224,5,DT01918,1,8,2020,Tesla Dealers,Volvo Cars,Cadillac
BR6573,DLR7499,Renault-M282,10698804,2,DT01919,24,1,2017,Porsche Center,Saab Motors,Honda
BR0566,DLR9298,Hyundai-M419,12783751,3,DT01920,24,1,2019,Deccan Motors,Lexus Motors,Jaguar
BR6710,DLR1986,Hyundai-M90,9604587,1,DT01921,26,7,2020,Volvo Cars,Infinity Motors,Volvo
BR8141,DLR9068,Renault-M359,18283760,8,DT01922,25,11,2020,Lexus Motors,Deccan Motors,Land Rover
BR3791,DLR1793,Infinity-M143,6340613,4,DT01923,28,12,2019,Porsche Center,Infinity Motors,Land Rover
BR6079,DLR2094,Cadillac-M127,7845575,7,DT01924,29,4,2018,Deccan Motors,AC Cars Motors,Jaguar
BR9187,DLR7165,Infinity-M365,17312479,4,DT01925,13,1,2017,Saab Motors,Porsche Center,Infinity
BR0227,DLR4847,Jaguar-M473,15609589,9,DT01926,31,8,2020,Volvo Cars,Infinity Motors,BMW
BR2953,DLR7890,Porsche-M360,16098622,10,DT01927,14,12,2020,Messerschmitt Motors,Lexus Motors,Infinity
BR1947,DLR3385,Hyundai-M237,19089731,7,DT01928,14,4,2020,Lexus Motors,Subaru Motors,BMW
BR8536,DLR0702,Land Rover-M295,15370779,8,DT01929,16,8,2020,Tesla Dealers,Jaguar Land Rover,Cadillac
BR2387,DLR8165,Infinity-M132,18670803,5,DT01930,29,7,2019,Wiesmann Motors,Wiesmann Motors,Cadillac
BR7599,DLR4086,Jaguar-M353,12650722,6,DT01931,16,9,2017,Lexus Motors,Saab Motors,Land Rover
BR2201,DLR3165,Renault-M488,11749248,5,DT01932,25,1,2018,Deccan Motors,AC Cars Motors,Tata
BR2646,DLR3644,Volvo-M433,15304333,4,DT01933,5,11,2018,Lexus Motors,Lexus Motors,Infinity
BR6165,DLR0869,Porsche-M231,16867820,4,DT01934,15,1,2017,Wiesmann Motors,Tesla Dealers,Porsche
BR7475,DLR2311,Porsche-M137,7238507,2,DT01935,25,1,2018,Tesla Dealers,Jaguar Land Rover,Land Rover
BR0786,DLR5533,Porsche-M298,12761907,8,DT01936,27,12,2020,Volvo Cars,Tesla Dealers,Land Rover
BR5809,DLR1344,Infinity-M333,8310960,4,DT01937,23,10,2019,Jaguar Land Rover,Porsche Center,Tesla
BR5315,DLR7515,Infinity-M299,18492293,1,DT01938,7,9,2020,Infinity Motors,Jaguar Land Rover,Tata
BR3815,DLR1389,Hyundai-M144,7361176,7,DT01939,9,11,2018,Subaru Motors,Deccan Motors,Tata
BR9105,DLR9559,Porsche-M142,10658875,9,DT01940,2,6,2020,Volvo Cars,AC Cars Motors,Infinity
BR9615,DLR2732,Hyundai-M36,6847153,6,DT01941,4,1,2018,Volvo Cars,Tesla Dealers,Renault
BR8953,DLR4817,Renault-M129,5707186,4,DT01942,8,10,2019,Messerschmitt Motors,Wiesmann Motors,Porsche
BR8148,DLR3489,Infinity-M319,12887084,7,DT01943,17,8,2017,Porsche Center,Wiesmann Motors,Honda
BR8511,DLR6783,Tata-M432,17836197,3,DT01944,11,7,2017,Porsche Center,Subaru Motors,Volvo
BR0239,DLR3149,BMW-M384,11295707,1,DT01945,8,11,2020,Porsche Center,Deccan Motors,Hyundai
BR7569,DLR1297,Renault-M262,17322958,10,DT01946,2,4,2017,Porsche Center,Volvo Cars,Jaguar
BR4863,DLR6896,Tesla-M497,18245479,3,DT01947,9,2,2019,Saab Motors,Lexus Motors,Hyundai
BR9593,DLR5391,Cadillac-M372,5152031,10,DT01948,9,12,2017,Tesla Dealers,Volvo Cars,Cadillac
BR7038,DLR0715,Infinity-M52,8501876,9,DT01949,14,2,2018,Porsche Center,Saab Motors,BMW
BR4447,DLR9519,Jaguar-M321,5394868,3,DT01950,18,8,2020,Tesla Dealers,Saab Motors,Tesla
BR4235,DLR8685,Porsche-M280,15936152,3,DT01951,20,4,2020,AC Cars Motors,Tesla Dealers,Infinity
BR7099,DLR9972,Porsche-M143,14504981,4,DT01952,12,2,2018,Infinity Motors,Jaguar Land Rover,Tesla
BR0119,DLR0689,BMW-M393,7870478,10,DT01953,1,6,2017,Lexus Motors,Infinity Motors,Jaguar
BR2476,DLR4096,Tesla-M200,8108115,5,DT01954,10,7,2020,Wiesmann Motors,Deccan Motors,Infinity
BR7939,DLR0773,Cadillac-M77,9524575,4,DT01955,10,4,2020,Tesla Dealers,Messerschmitt Motors,Tata
BR2911,DLR1748,BMW-M71,15682418,9,DT01956,11,2,2017,Wiesmann Motors,Subaru Motors,Jaguar
BR9266,DLR9476,Jaguar-M203,11599949,1,DT01957,11,2,2018,Porsche Center,Deccan Motors,Porsche
BR2720,DLR3618,Jaguar-M138,16220569,1,DT01958,8,1,2019,Porsche Center,Infinity Motors,BMW
BR8837,DLR6644,Tesla-M138,10600200,7,DT01959,13,2,2017,Deccan Motors,Tesla Dealers,Tesla
BR6595,DLR5857,Hyundai-M38,13787052,1,DT01960,13,8,2018,Wiesmann Motors,Subaru Motors,BMW
BR5135,DLR2441,Tata-M443,9564811,5,DT01961,8,10,2017,AC Cars Motors,Volvo Cars,Porsche
BR5006,DLR9344,Porsche-M291,12547895,2,DT01962,26,5,2020,Messerschmitt Motors,Infinity Motors,Cadillac
BR2256,DLR6737,Renault-M208,13048687,6,DT01963,14,11,2019,Subaru Motors,Infinity Motors,Jaguar
BR2011,DLR3020,Infinity-M219,8644681,9,DT01964,5,8,2019,Volvo Cars,Tesla Dealers,Renault
BR8806,DLR1323,Land Rover-M382,6080066,6,DT01965,13,6,2020,Infinity Motors,Saab Motors,Hyundai
BR2437,DLR1733,BMW-M426,7829783,6,DT01966,1,9,2017,Deccan Motors,Jaguar Land Rover,Honda
BR0734,DLR5375,Tesla-M415,19594237,1,DT01967,1,6,2019,Deccan Motors,Infinity Motors,Tata
BR8832,DLR8314,Land Rover-M311,5823428,3,DT01968,9,10,2020,Deccan Motors,Infinity Motors,Tata
BR3340,DLR2503,Infinity-M139,15302330,9,DT01969,14,3,2018,Saab Motors,Wiesmann Motors,Renault
BR1082,DLR8200,Cadillac-M76,7556522,5,DT01970,9,10,2017,Tesla Dealers,Jaguar Land Rover,Jaguar
BR4329,DLR0838,Tata-M118,11222229,4,DT01971,21,6,2019,Saab Motors,Tesla Dealers,Honda
BR3616,DLR6760,Land Rover-M297,6422295,1,DT01972,9,3,2019,Jaguar Land Rover,Deccan Motors,Tata
BR8839,DLR0364,Tesla-M475,12769420,2,DT01973,21,10,2019,Volvo Cars,Subaru Motors,Land Rover
BR3184,DLR9835,Volvo-M117,17588760,2,DT01974,15,12,2017,Saab Motors,Deccan Motors,Hyundai
BR4988,DLR5682,Tata-M2,13198069,6,DT01975,25,11,2020,Wiesmann Motors,Volvo Cars,Honda
BR5519,DLR0741,Tata-M406,6755657,5,DT01976,15,12,2020,Wiesmann Motors,Porsche Center,Renault
BR5392,DLR2799,Infinity-M483,9817734,4,DT01977,6,3,2019,Tesla Dealers,Porsche Center,Cadillac
BR0151,DLR3831,Land Rover-M171,10367011,1,DT01978,12,9,2020,Saab Motors,AC Cars Motors,Hyundai
BR1340,DLR4220,Tata-M263,5887231,4,DT01979,15,3,2017,Wiesmann Motors,AC Cars Motors,Renault
